Time,Symbol,Price,Quantity,Type,Status,Value,Tag
2021-12-06T14:31:00Z,GLD,166.63,94,Market,Filled,15663.22,"" 
2021-12-06T14:31:00Z,SPY,427.3959591,17,Market,Filled,7265.7313047,"" 
2021-12-13T14:31:00Z,SPY,443.7218777,-17,Market,Filled,-7543.2719209,"Liquidated" 
2021-12-13T14:31:00Z,GLD,166.58,-94,Market,Filled,-15658.52,"Liquidated" 
2021-12-13T14:31:00Z,QQQ,387.602396709,30,Market,Filled,11628.07190127,"" 
2021-12-13T14:31:00Z,SPY,443.7218777,31,Market,Filled,13755.3782087,"" 
2021-12-20T14:31:00Z,SPY,434.999080725,-31,Market,Filled,-13484.971502475,"Liquidated" 
2021-12-20T14:31:00Z,QQQ,374.844949919,-30,Market,Filled,-11245.34849757,"Liquidated" 
2021-12-20T14:31:00Z,GLD,167.8,92,Market,Filled,15437.6,"" 
2021-12-20T14:31:00Z,SPY,434.999080725,16,Market,Filled,6959.9852916,"" 
2021-12-28T14:31:00Z,SPY,451.44858605,-16,Market,Filled,-7223.1773768,"Liquidated" 
2021-12-28T14:31:00Z,GLD,169.37,-92,Market,Filled,-15582.04,"Liquidated" 
2021-12-28T14:31:00Z,GLD,169.37,93,Market,Filled,15751.41,"" 
2021-12-28T14:31:00Z,SPY,451.44858605,34,Market,Filled,15349.2519257,"" 
2022-01-04T14:31:00Z,SPY,451.874248925,-34,Market,Filled,-15363.72446345,"Liquidated" 
2022-01-04T14:31:00Z,GLD,168.33,-93,Market,Filled,-15654.69,"Liquidated" 
2022-01-04T14:31:00Z,GLD,168.33,93,Market,Filled,15654.69,"" 
2022-01-04T14:31:00Z,SPY,451.874248925,34,Market,Filled,15363.72446345,"" 
2022-01-11T14:31:00Z,SPY,440.334055425,-34,Market,Filled,-14971.35788445,"Liquidated" 
2022-01-11T14:31:00Z,GLD,168.26,-93,Market,Filled,-15648.18,"Liquidated" 
2022-01-11T14:31:00Z,GLD,168.26,92,Market,Filled,15479.92,"" 
2022-01-11T14:31:00Z,SPY,440.334055425,18,Market,Filled,7926.01299765,"" 
2022-01-19T14:31:00Z,SPY,431.801879575,-18,Market,Filled,-7772.43383235,"Liquidated" 
2022-01-19T14:31:00Z,GLD,169.39,-92,Market,Filled,-15583.88,"Liquidated" 
2022-01-19T14:31:00Z,GLD,169.39,91,Market,Filled,15414.49,"" 
2022-01-19T14:31:00Z,SPY,431.801879575,18,Market,Filled,7772.43383235,"" 
2022-01-26T14:31:00Z,SPY,410.972776225,-18,Market,Filled,-7397.50997205,"Liquidated" 
2022-01-26T14:31:00Z,GLD,172.58,-91,Market,Filled,-15704.78,"Liquidated" 
2022-01-26T14:31:00Z,GLD,172.58,89,Market,Filled,15359.62,"" 
2022-01-26T14:31:00Z,SPY,410.972776225,9,Market,Filled,3698.754986025,"" 
2022-02-02T14:31:00Z,SPY,428.453331625,-9,Market,Filled,-3856.079984625,"Liquidated" 
2022-02-02T14:31:00Z,GLD,168.23,-89,Market,Filled,-14972.47,"Liquidated" 
2022-02-02T14:31:00Z,QQQ,356.416980264,27,Market,Filled,9623.258467128,"" 
2022-02-02T14:31:00Z,SPY,428.453331625,23,Market,Filled,9854.426627375,"" 
2022-02-09T14:31:00Z,SPY,426.55203745,-23,Market,Filled,-9810.69686135,"Liquidated" 
2022-02-09T14:31:00Z,QQQ,350.176367784,-27,Market,Filled,-9454.761930168,"Liquidated" 
2022-02-09T14:31:00Z,GLD,170.63,89,Market,Filled,15186.07,"" 
2022-02-09T14:31:00Z,QQQ,350.176367784,24,Market,Filled,8404.232826816,"" 
2022-02-16T14:31:00Z,QQQ,347.260831641,-24,Market,Filled,-8334.259959384,"Liquidated" 
2022-02-16T14:31:00Z,GLD,173.08,-89,Market,Filled,-15404.12,"Liquidated" 
2022-02-16T14:31:00Z,GLD,173.08,88,Market,Filled,15231.04,"" 
2022-02-16T14:31:00Z,QQQ,347.260831641,24,Market,Filled,8334.259959384,"" 
2022-02-24T14:31:00Z,QQQ,321.216025494,-24,Market,Filled,-7709.184611856,"Liquidated" 
2022-02-24T14:31:00Z,GLD,178.29,-88,Market,Filled,-15689.52,"Liquidated" 
2022-02-24T14:31:00Z,SPY,399.129889125,17,Market,Filled,6785.208115125,"" 
2022-02-24T14:31:00Z,QQQ,321.216025494,24,Market,Filled,7709.184611856,"" 
2022-03-03T14:31:00Z,SPY,414.207814075,-17,Market,Filled,-7041.532839275,"Liquidated" 
2022-03-03T14:31:00Z,QQQ,338.572728954,-24,Market,Filled,-8125.745494896,"Liquidated" 
2022-03-03T14:31:00Z,SPY,414.207814075,17,Market,Filled,7041.532839275,"" 
2022-03-03T14:31:00Z,QQQ,338.572728954,27,Market,Filled,9141.463681758,"" 
2022-03-10T14:31:00Z,SPY,404.294598675,-17,Market,Filled,-6873.008177475,"Liquidated" 
2022-03-10T14:31:00Z,QQQ,326.647308543,-27,Market,Filled,-8819.477330661,"Liquidated" 
2022-03-10T14:31:00Z,GLD,185.82,82,Market,Filled,15237.24,"" 
2022-03-10T14:31:00Z,SPY,404.294598675,13,Market,Filled,5255.829782775,"" 
2022-03-17T13:31:00Z,SPY,412.06058135,-13,Market,Filled,-5356.78755755,"Liquidated" 
2022-03-17T13:31:00Z,GLD,180.01,-82,Market,Filled,-14760.82,"Liquidated" 
2022-03-17T13:31:00Z,QQQ,331.844568624,21,Market,Filled,6968.735941104,"" 
2022-03-17T13:31:00Z,SPY,412.06058135,15,Market,Filled,6180.90872025,"" 
2022-03-24T13:31:00Z,SPY,421.10238156,-15,Market,Filled,-6316.5357234,"Liquidated" 
2022-03-24T13:31:00Z,QQQ,343.491769732,-21,Market,Filled,-7213.327164372,"Liquidated" 
2022-03-24T13:31:00Z,SPY,421.10238156,28,Market,Filled,11790.86668368,"" 
2022-03-24T13:31:00Z,QQQ,343.491769732,30,Market,Filled,10304.75309196,"" 
2022-03-31T13:31:00Z,SPY,435.24033894,-28,Market,Filled,-12186.72949032,"Liquidated" 
2022-03-31T13:31:00Z,QQQ,358.390113836,-30,Market,Filled,-10751.70341508,"Liquidated" 
2022-03-31T13:31:00Z,QQQ,358.390113836,32,Market,Filled,11468.483642752,"" 
2022-03-31T13:31:00Z,SPY,435.24033894,27,Market,Filled,11751.48915138,"" 
2022-04-07T13:31:00Z,SPY,423.683270424,-27,Market,Filled,-11439.448301448,"Liquidated" 
2022-04-07T13:31:00Z,QQQ,344.887879304,-32,Market,Filled,-11036.412137728,"Liquidated" 
2022-04-07T13:31:00Z,GLD,179.66,85,Market,Filled,15271.1,"" 
2022-04-07T13:31:00Z,SPY,423.683270424,21,Market,Filled,8897.348678904,"" 
2022-04-14T13:31:00Z,SPY,420.637442022,-21,Market,Filled,-8833.386282462,"Liquidated" 
2022-04-14T13:31:00Z,GLD,184.65,-85,Market,Filled,-15695.25,"Liquidated" 
2022-04-14T13:31:00Z,GLD,184.65,84,Market,Filled,15510.6,"" 
2022-04-14T13:31:00Z,SPY,420.637442022,23,Market,Filled,9674.661166506,"" 
2022-04-22T13:31:00Z,SPY,415.655946972,-23,Market,Filled,-9560.086780356,"Liquidated" 
2022-04-22T13:31:00Z,GLD,182.06,-84,Market,Filled,-15293.04,"Liquidated" 
2022-04-22T13:31:00Z,SPY,415.655946972,21,Market,Filled,8728.774886412,"" 
2022-04-22T13:31:00Z,QQQ,326.23077866,27,Market,Filled,8808.23102382,"" 
2022-04-29T13:31:00Z,SPY,405.930170922,-21,Market,Filled,-8524.533589362,"Liquidated" 
2022-04-29T13:31:00Z,QQQ,320.236294204,-27,Market,Filled,-8646.379943508,"Liquidated" 
2022-04-29T13:31:00Z,SPY,405.930170922,15,Market,Filled,6088.95256383,"" 
2022-04-29T13:31:00Z,QQQ,320.236294204,22,Market,Filled,7045.198472488,"" 
2022-05-06T13:31:00Z,SPY,392.646184122,-15,Market,Filled,-5889.69276183,"Liquidated" 
2022-05-06T13:31:00Z,QQQ,305.5820252,-22,Market,Filled,-6722.8045544,"Liquidated" 
2022-05-06T13:31:00Z,GLD,175.13,85,Market,Filled,14886.05,"" 
2022-05-06T13:31:00Z,SPY,392.646184122,13,Market,Filled,5104.400393586,"" 
2022-05-13T13:31:00Z,SPY,372.274241508,-13,Market,Filled,-4839.565139604,"Liquidated" 
2022-05-13T13:31:00Z,GLD,170.17,-85,Market,Filled,-14464.45,"Liquidated" 
2022-05-13T13:31:00Z,GLD,170.17,85,Market,Filled,14464.45,"" 
2022-05-13T13:31:00Z,SPY,372.274241508,12,Market,Filled,4467.290898096,"" 
2022-05-20T13:31:00Z,SPY,369.541535652,-12,Market,Filled,-4434.498427824,"Liquidated" 
2022-05-20T13:31:00Z,GLD,171.91,-85,Market,Filled,-14612.35,"Liquidated" 
2022-05-20T13:31:00Z,GLD,171.91,85,Market,Filled,14612.35,"" 
2022-05-20T13:31:00Z,SPY,369.541535652,16,Market,Filled,5912.664570432,"" 
2022-05-27T13:31:00Z,SPY,384.580906422,-16,Market,Filled,-6153.294502752,"Liquidated" 
2022-05-27T13:31:00Z,GLD,172.76,-85,Market,Filled,-14684.6,"Liquidated" 
2022-05-27T13:31:00Z,SPY,384.580906422,22,Market,Filled,8460.779941284,"" 
2022-05-27T13:31:00Z,QQQ,292.235998732,37,Market,Filled,10812.731953084,"" 
2022-06-06T13:31:00Z,SPY,389.543424348,-22,Market,Filled,-8569.955335656,"Liquidated" 
2022-06-06T13:31:00Z,QQQ,298.94318248,-37,Market,Filled,-11060.89775176,"Liquidated" 
2022-06-06T13:31:00Z,GLD,172.58,86,Market,Filled,14841.88,"" 
2022-06-06T13:31:00Z,SPY,389.543424348,22,Market,Filled,8569.955335656,"" 
2022-06-13T13:31:00Z,SPY,369.86414676,-22,Market,Filled,-8137.01122872,"Liquidated" 
2022-06-13T13:31:00Z,GLD,174.54,-86,Market,Filled,-15010.44,"Liquidated" 
2022-06-13T13:31:00Z,GLD,174.54,84,Market,Filled,14661.36,"" 
2022-06-13T13:31:00Z,SPY,369.86414676,20,Market,Filled,7397.2829352,"" 
2022-06-21T13:31:00Z,SPY,348.647969956,-20,Market,Filled,-6972.95939912,"Liquidated" 
2022-06-21T13:31:00Z,GLD,171.27,-84,Market,Filled,-14386.68,"Liquidated" 
2022-06-21T13:31:00Z,QQQ,268.179956876,34,Market,Filled,9118.118533784,"" 
2022-06-21T13:31:00Z,SPY,348.647969956,19,Market,Filled,6624.311429164,"" 
2022-06-28T13:31:00Z,SPY,370.308628014,-19,Market,Filled,-7035.863932266,"Liquidated" 
2022-06-28T13:31:00Z,QQQ,286.06827308,-34,Market,Filled,-9726.32128472,"Liquidated" 
2022-06-28T13:31:00Z,GLD,169.9,88,Market,Filled,14951.2,"" 
2022-06-28T13:31:00Z,SPY,370.308628014,30,Market,Filled,11109.25884042,"" 
2022-07-06T13:31:00Z,SPY,363.990539016,-30,Market,Filled,-10919.71617048,"Liquidated" 
2022-07-06T13:31:00Z,GLD,164.75,-88,Market,Filled,-14498,"Liquidated" 
2022-07-06T13:31:00Z,SPY,363.990539016,19,Market,Filled,6915.820241304,"" 
2022-07-06T13:31:00Z,QQQ,280.698073664,35,Market,Filled,9824.43257824,"" 
2022-07-13T13:31:00Z,SPY,362.913700318,-19,Market,Filled,-6895.360306042,"Liquidated" 
2022-07-13T13:31:00Z,QQQ,279.993785216,-35,Market,Filled,-9799.78248256,"Liquidated" 
2022-07-13T13:31:00Z,SPY,362.913700318,33,Market,Filled,11976.152110494,"" 
2022-07-13T13:31:00Z,QQQ,279.993785216,44,Market,Filled,12319.726549504,"" 
2022-07-20T13:31:00Z,SPY,373.815500942,-33,Market,Filled,-12335.911531086,"Liquidated" 
2022-07-20T13:31:00Z,QQQ,291.79061672,-44,Market,Filled,-12838.78713568,"Liquidated" 
2022-07-20T13:31:00Z,SPY,373.815500942,30,Market,Filled,11214.46502826,"" 
2022-07-20T13:31:00Z,QQQ,291.79061672,44,Market,Filled,12838.78713568,"" 
2022-07-27T13:31:00Z,SPY,372.500423594,-30,Market,Filled,-11175.01270782,"Liquidated" 
2022-07-27T13:31:00Z,QQQ,287.946375608,-44,Market,Filled,-12669.640526752,"Liquidated" 
2022-07-27T13:31:00Z,GLD,160.04,93,Market,Filled,14883.72,"" 
2022-07-27T13:31:00Z,SPY,372.500423594,35,Market,Filled,13037.51482579,"" 
2022-08-03T13:31:00Z,SPY,388.862654076,-35,Market,Filled,-13610.19289266,"Liquidated" 
2022-08-03T13:31:00Z,GLD,164.05,-93,Market,Filled,-15256.65,"Liquidated" 
2022-08-03T13:31:00Z,GLD,164.05,94,Market,Filled,15420.7,"" 
2022-08-03T13:31:00Z,SPY,388.862654076,25,Market,Filled,9721.5663519,"" 
2022-08-10T13:31:00Z,SPY,391.99787471,-25,Market,Filled,-9799.94686775,"Liquidated" 
2022-08-10T13:31:00Z,GLD,167.2,-94,Market,Filled,-15716.8,"Liquidated" 
2022-08-10T13:31:00Z,GLD,167.2,93,Market,Filled,15549.6,"" 
2022-08-10T13:31:00Z,SPY,391.99787471,35,Market,Filled,13719.92561485,"" 
2022-08-17T13:31:00Z,SPY,409.48459162,-35,Market,Filled,-14331.9607067,"Liquidated" 
2022-08-17T13:31:00Z,GLD,165.42,-93,Market,Filled,-15384.06,"Liquidated" 
2022-08-17T13:31:00Z,SPY,409.48459162,36,Market,Filled,14741.44529832,"" 
2022-08-17T13:31:00Z,QQQ,325.029118752,48,Market,Filled,15601.397700096,"" 
2022-08-24T13:31:00Z,SPY,392.95082931,-36,Market,Filled,-14146.22985516,"Liquidated" 
2022-08-24T13:31:00Z,QQQ,307.24583544,-48,Market,Filled,-14747.80010112,"Liquidated" 
2022-08-24T13:31:00Z,GLD,162.77,92,Market,Filled,14974.84,"" 
2022-08-24T13:31:00Z,SPY,392.95082931,32,Market,Filled,12574.42653792,"" 
2022-08-31T13:31:00Z,SPY,379.476051266,-32,Market,Filled,-12143.233640512,"Liquidated" 
2022-08-31T13:31:00Z,GLD,160.51,-92,Market,Filled,-14766.92,"Liquidated" 
2022-08-31T13:31:00Z,GLD,160.51,92,Market,Filled,14766.92,"" 
2022-08-31T13:31:00Z,SPY,379.476051266,24,Market,Filled,9107.425230384,"" 
2022-09-08T13:31:00Z,SPY,379.066280788,-24,Market,Filled,-9097.590738912,"Liquidated" 
2022-09-08T13:31:00Z,GLD,159.94,-92,Market,Filled,-14714.48,"Liquidated" 
2022-09-08T13:31:00Z,GLD,159.94,92,Market,Filled,14714.48,"" 
2022-09-08T13:31:00Z,SPY,379.066280788,25,Market,Filled,9476.6570197,"" 
2022-09-15T13:31:00Z,SPY,376.03588516,-25,Market,Filled,-9400.897129,"Liquidated" 
2022-09-15T13:31:00Z,GLD,157.93,-92,Market,Filled,-14529.56,"Liquidated" 
2022-09-15T13:31:00Z,GLD,157.93,92,Market,Filled,14529.56,"" 
2022-09-15T13:31:00Z,SPY,376.03588516,20,Market,Filled,7520.7177032,"" 
2022-09-22T13:31:00Z,SPY,361.113244778,-20,Market,Filled,-7222.26489556,"Liquidated" 
2022-09-22T13:31:00Z,GLD,155.79,-92,Market,Filled,-14332.68,"Liquidated" 
2022-09-22T13:31:00Z,SPY,361.113244778,19,Market,Filled,6861.151650782,"" 
2022-09-22T13:31:00Z,QQQ,277.870311888,34,Market,Filled,9447.590604192,"" 
2022-09-29T13:31:00Z,SPY,354.549115206,-19,Market,Filled,-6736.433188914,"Liquidated" 
2022-09-29T13:31:00Z,QQQ,274.322947912,-34,Market,Filled,-9326.980229008,"Liquidated" 
2022-09-29T13:31:00Z,GLD,154.69,92,Market,Filled,14231.48,"" 
2022-09-29T13:31:00Z,QQQ,274.322947912,43,Market,Filled,11795.886760216,"" 
2022-10-06T13:31:00Z,QQQ,276.322014904,-43,Market,Filled,-11881.846640872,"Liquidated" 
2022-10-06T13:31:00Z,GLD,159.81,-92,Market,Filled,-14702.52,"Liquidated" 
2022-10-06T13:31:00Z,QQQ,276.322014904,41,Market,Filled,11329.202611064,"" 
2022-10-06T13:31:00Z,SPY,360.826183718,22,Market,Filled,7938.176041796,"" 
2022-10-13T13:31:00Z,SPY,341.181638512,-22,Market,Filled,-7505.996047264,"Liquidated" 
2022-10-13T13:31:00Z,QQQ,257.389674568,-41,Market,Filled,-10552.976657288,"Liquidated" 
2022-10-13T13:31:00Z,GLD,155.99,89,Market,Filled,13883.11,"" 
2022-10-13T13:31:00Z,SPY,341.181638512,25,Market,Filled,8529.5409628,"" 
2022-10-20T13:31:00Z,SPY,352.6066687,-25,Market,Filled,-8815.1667175,"Liquidated" 
2022-10-20T13:31:00Z,GLD,151.69,-89,Market,Filled,-13500.41,"Liquidated" 
2022-10-20T13:31:00Z,SPY,352.6066687,19,Market,Filled,6699.5267053,"" 
2022-10-20T13:31:00Z,QQQ,265.062564052,36,Market,Filled,9542.252305872,"" 
2022-10-27T13:31:00Z,SPY,365.543553804,-19,Market,Filled,-6945.327522276,"Liquidated" 
2022-10-27T13:31:00Z,QQQ,272.353278964,-36,Market,Filled,-9804.718042704,"Liquidated" 
2022-10-27T13:31:00Z,GLD,154.98,91,Market,Filled,14103.18,"" 
2022-10-27T13:31:00Z,SPY,365.543553804,27,Market,Filled,9869.675952708,"" 
2022-11-03T13:31:00Z,SPY,358.701931874,-27,Market,Filled,-9684.952160598,"Liquidated" 
2022-11-03T13:31:00Z,GLD,152.39,-91,Market,Filled,-13867.49,"Liquidated" 
2022-11-03T13:31:00Z,GLD,152.39,91,Market,Filled,13867.49,"" 
2022-11-03T13:31:00Z,SPY,358.701931874,21,Market,Filled,7532.740569354,"" 
2022-11-10T14:31:00Z,SPY,357.993847926,-21,Market,Filled,-7517.870806446,"Liquidated" 
2022-11-10T14:31:00Z,GLD,158.65,-91,Market,Filled,-14437.15,"Liquidated" 
2022-11-10T14:31:00Z,SPY,357.993847926,23,Market,Filled,8233.858502298,"" 
2022-11-10T14:31:00Z,QQQ,258.036431536,49,Market,Filled,12643.785145264,"" 
2022-11-17T14:31:00Z,SPY,378.39432059,-23,Market,Filled,-8703.06937357,"Liquidated" 
2022-11-17T14:31:00Z,QQQ,279.712589312,-49,Market,Filled,-13705.916876288,"Liquidated" 
2022-11-17T14:31:00Z,SPY,378.39432059,23,Market,Filled,8703.06937357,"" 
2022-11-17T14:31:00Z,QQQ,279.712589312,41,Market,Filled,11468.216161792,"" 
2022-11-25T14:31:00Z,SPY,385.063705884,-23,Market,Filled,-8856.465235332,"Liquidated" 
2022-11-25T14:31:00Z,QQQ,283.024768936,-41,Market,Filled,-11604.015526376,"Liquidated" 
2022-11-25T14:31:00Z,GLD,163.08,92,Market,Filled,15003.36,"" 
2022-11-25T14:31:00Z,SPY,385.063705884,38,Market,Filled,14632.420823592,"" 
2022-12-02T14:31:00Z,SPY,389.809782076,-38,Market,Filled,-14812.771718888,"Liquidated" 
2022-12-02T14:31:00Z,GLD,167.84,-92,Market,Filled,-15441.28,"Liquidated" 
2022-12-02T14:31:00Z,SPY,389.809782076,24,Market,Filled,9355.434769824,"" 
2022-12-02T14:31:00Z,GLD,167.84,91,Market,Filled,15273.44,"" 
2022-12-09T14:31:00Z,SPY,379.150248048,-24,Market,Filled,-9099.605953152,"Liquidated" 
2022-12-09T14:31:00Z,GLD,166.47,-91,Market,Filled,-15148.77,"Liquidated" 
2022-12-09T14:31:00Z,GLD,166.47,91,Market,Filled,15148.77,"" 
2022-12-09T14:31:00Z,QQQ,278.15449298,54,Market,Filled,15020.34262092,"" 
2022-12-16T14:31:00Z,QQQ,271.334146772,-54,Market,Filled,-14652.043925688,"Liquidated" 
2022-12-16T14:31:00Z,GLD,165.35,-91,Market,Filled,-15046.85,"Liquidated" 
2022-12-16T14:31:00Z,GLD,165.35,90,Market,Filled,14881.5,"" 
2022-12-16T14:31:00Z,SPY,372.825336026,23,Market,Filled,8574.982728598,"" 
2022-12-23T14:31:00Z,SPY,365.972848872,-23,Market,Filled,-8417.375524056,"Liquidated" 
2022-12-23T14:31:00Z,GLD,166.76,-90,Market,Filled,-15008.4,"Liquidated" 
2022-12-23T14:31:00Z,GLD,166.76,89,Market,Filled,14841.64,"" 
2022-12-23T14:31:00Z,SPY,365.972848872,29,Market,Filled,10613.212617288,"" 
2023-01-03T14:31:00Z,SPY,367.616612193,-29,Market,Filled,-10660.881753597,"Liquidated" 
2023-01-03T14:31:00Z,GLD,169.64,-89,Market,Filled,-15097.96,"Liquidated" 
2023-01-03T14:31:00Z,GLD,169.64,89,Market,Filled,15097.96,"" 
2023-01-03T14:31:00Z,SPY,367.616612193,35,Market,Filled,12866.581426755,"" 
2023-01-10T14:31:00Z,SPY,372.836281686,-35,Market,Filled,-13049.26985901,"Liquidated" 
2023-01-10T14:31:00Z,GLD,174.1,-89,Market,Filled,-15494.9,"Liquidated" 
2023-01-10T14:31:00Z,SPY,372.836281686,30,Market,Filled,11185.08845058,"" 
2023-01-10T14:31:00Z,QQQ,265.746653442,57,Market,Filled,15147.559246194,"" 
2023-01-18T14:31:00Z,SPY,382.362418827,-30,Market,Filled,-11470.87256481,"Liquidated" 
2023-01-18T14:31:00Z,QQQ,276.551758742,-57,Market,Filled,-15763.450248294,"Liquidated" 
2023-01-18T14:31:00Z,SPY,382.362418827,41,Market,Filled,15676.859171907,"" 
2023-01-18T14:31:00Z,QQQ,276.551758742,57,Market,Filled,15763.450248294,"" 
2023-01-25T14:31:00Z,SPY,384.69829302,-41,Market,Filled,-15772.63001382,"Liquidated" 
2023-01-25T14:31:00Z,QQQ,283.260746851,-57,Market,Filled,-16145.862570507,"Liquidated" 
2023-01-25T14:31:00Z,QQQ,283.260746851,56,Market,Filled,15862.601823656,"" 
2023-01-25T14:31:00Z,SPY,384.69829302,36,Market,Filled,13849.13854872,"" 
2023-02-01T14:31:00Z,SPY,390.735037848,-36,Market,Filled,-14066.461362528,"Liquidated" 
2023-02-01T14:31:00Z,QQQ,289.400011226,-56,Market,Filled,-16206.400628656,"Liquidated" 
2023-02-01T14:31:00Z,GLD,179.41,91,Market,Filled,16326.31,"" 
2023-02-01T14:31:00Z,SPY,390.735037848,41,Market,Filled,16020.136551768,"" 
2023-02-08T14:31:00Z,SPY,399.107656869,-41,Market,Filled,-16363.413931629,"Liquidated" 
2023-02-08T14:31:00Z,GLD,173.98,-91,Market,Filled,-15832.18,"Liquidated" 
2023-02-08T14:31:00Z,SPY,399.107656869,25,Market,Filled,9977.691421725,"" 
2023-02-08T14:31:00Z,QQQ,304.389639124,39,Market,Filled,11871.195925836,"" 
2023-02-15T14:31:00Z,SPY,396.656430864,-25,Market,Filled,-9916.4107716,"Liquidated" 
2023-02-15T14:31:00Z,QQQ,301.315095525,-39,Market,Filled,-11751.288725475,"Liquidated" 
2023-02-15T14:31:00Z,SPY,396.656430864,29,Market,Filled,11503.036495056,"" 
2023-02-15T14:31:00Z,QQQ,301.315095525,46,Market,Filled,13860.49439415,"" 
2023-02-23T14:31:00Z,SPY,383.102592954,-29,Market,Filled,-11109.975195666,"Liquidated" 
2023-02-23T14:31:00Z,QQQ,289.036566775,-46,Market,Filled,-13295.68207165,"Liquidated" 
2023-02-23T14:31:00Z,GLD,169.66,92,Market,Filled,15608.72,"" 
2023-02-23T14:31:00Z,SPY,383.102592954,38,Market,Filled,14557.898532252,"" 
2023-03-02T14:31:00Z,SPY,379.449785574,-38,Market,Filled,-14419.091851812,"Liquidated" 
2023-03-02T14:31:00Z,GLD,170.76,-92,Market,Filled,-15709.92,"Liquidated" 
2023-03-02T14:31:00Z,GLD,170.76,91,Market,Filled,15539.16,"" 
2023-03-02T14:31:00Z,SPY,379.449785574,41,Market,Filled,15557.441208534,"" 
2023-03-09T14:31:00Z,SPY,383.467873692,-41,Market,Filled,-15722.182821372,"Liquidated" 
2023-03-09T14:31:00Z,GLD,168.54,-91,Market,Filled,-15337.14,"Liquidated" 
2023-03-09T14:31:00Z,QQQ,292.543314586,53,Market,Filled,15504.795673058,"" 
2023-03-09T14:31:00Z,SPY,383.467873692,36,Market,Filled,13804.843452912,"" 
2023-03-16T13:31:00Z,SPY,374.201278128,-36,Market,Filled,-13471.246012608,"Liquidated" 
2023-03-16T13:31:00Z,QQQ,293.633647939,-53,Market,Filled,-15562.583340767,"Liquidated" 
2023-03-16T13:31:00Z,GLD,178.21,87,Market,Filled,15504.27,"" 
2023-03-16T13:31:00Z,QQQ,293.633647939,39,Market,Filled,11451.712269621,"" 
2023-03-23T13:31:00Z,QQQ,301.161988644,-39,Market,Filled,-11745.317557116,"Liquidated" 
2023-03-23T13:31:00Z,GLD,183.44,-87,Market,Filled,-15959.28,"Liquidated" 
2023-03-23T13:31:00Z,QQQ,301.161988644,48,Market,Filled,14455.775454912,"" 
2023-03-23T13:31:00Z,SPY,378.360388373,30,Market,Filled,11350.81165119,"" 
2023-03-30T13:31:00Z,SPY,387.276381305,-30,Market,Filled,-11618.29143915,"Liquidated" 
2023-03-30T13:31:00Z,QQQ,307.655093064,-48,Market,Filled,-14767.444467072,"Liquidated" 
2023-03-30T13:31:00Z,GLD,182.53,88,Market,Filled,16062.64,"" 
2023-03-30T13:31:00Z,SPY,387.276381305,41,Market,Filled,15878.331633505,"" 
2023-04-06T13:31:00Z,SPY,393.30722068,-41,Market,Filled,-16125.59604788,"Liquidated" 
2023-04-06T13:31:00Z,GLD,187.83,-88,Market,Filled,-16529.04,"Liquidated" 
2023-04-06T13:31:00Z,QQQ,310.803264904,53,Market,Filled,16472.573039912,"" 
2023-04-06T13:31:00Z,SPY,393.30722068,42,Market,Filled,16518.90326856,"" 
2023-04-14T13:31:00Z,SPY,398.971385021,-42,Market,Filled,-16756.798170882,"Liquidated" 
2023-04-14T13:31:00Z,QQQ,314.000626929,-53,Market,Filled,-16642.033227237,"Liquidated" 
2023-04-14T13:31:00Z,QQQ,314.000626929,53,Market,Filled,16642.033227237,"" 
2023-04-14T13:31:00Z,SPY,398.971385021,41,Market,Filled,16357.826785861,"" 
2023-04-21T13:31:00Z,SPY,397.437139484,-41,Market,Filled,-16294.922718844,"Liquidated" 
2023-04-21T13:31:00Z,QQQ,311.157434236,-53,Market,Filled,-16491.344014508,"Liquidated" 
2023-04-21T13:31:00Z,GLD,186.09,89,Market,Filled,16562.01,"" 
2023-04-21T13:31:00Z,QQQ,311.157434236,53,Market,Filled,16491.344014508,"" 
2023-04-28T13:31:00Z,QQQ,315.161515295,-53,Market,Filled,-16703.560310635,"Liquidated" 
2023-04-28T13:31:00Z,GLD,184.75,-89,Market,Filled,-16442.75,"Liquidated" 
2023-04-28T13:31:00Z,GLD,184.75,90,Market,Filled,16627.5,"" 
2023-04-28T13:31:00Z,SPY,397.948554663,41,Market,Filled,16315.890741183,"" 
2023-05-05T13:31:00Z,SPY,390.923832959,-41,Market,Filled,-16027.877151319,"Liquidated" 
2023-05-05T13:31:00Z,GLD,190.44,-90,Market,Filled,-17139.6,"Liquidated" 
2023-05-05T13:31:00Z,QQQ,311.049215829,53,Market,Filled,16485.608438937,"" 
2023-05-05T13:31:00Z,SPY,390.923832959,35,Market,Filled,13682.334153565,"" 
2023-05-12T13:31:00Z,SPY,397.678373059,-35,Market,Filled,-13918.743057065,"Liquidated" 
2023-05-12T13:31:00Z,QQQ,320.91676694,-53,Market,Filled,-17008.58864782,"Liquidated" 
2023-05-12T13:31:00Z,SPY,397.678373059,41,Market,Filled,16304.813295419,"" 
2023-05-12T13:31:00Z,GLD,187.13,91,Market,Filled,17028.83,"" 
2023-05-19T13:31:00Z,SPY,404.529406589,-41,Market,Filled,-16585.705670149,"Liquidated" 
2023-05-19T13:31:00Z,GLD,181.84,-91,Market,Filled,-16547.44,"Liquidated" 
2023-05-19T13:31:00Z,SPY,404.529406589,42,Market,Filled,16990.235076738,"" 
